Tiempo [Seg.],Velocidad angular [rad /seg],Corriente en armadura [A],Tensión [V],Torque
0.612,7.60544473108926,0.0435460301161647,2,0
0.613,7.60578049444734,0.0435080533202915,2,0
0.614,7.60611264552451,0.0434704850944768,2,0
0.615,7.60644122318318,0.0434333210431554,2,0
0.616,7.60676626586765,0.0433965568180509,2,0
0.617,7.60708781160865,0.0433601881176678,2,0
0.618,7.60740589802773,0.0433242106867878,2,0
0.619,7.60772056234171,0.0432886203159718,2,0
0.62,7.60803184136701,0.0432534128410678,2,0
0.621,7.60833977152396,0.0432185841427233,2,0
0.622,7.60864438884107,0.0431841301459039,2,0
0.623,7.60894572895924,0.0431500468194155,2,0
0.624,7.60924382713594,0.0431163301754337,2,0
0.625,7.60953871824931,0.0430829762690365,2,0
0.626,7.60983043680225,0.0430499811977432,2,0
0.627,7.61011901692649,0.0430173411010576,2,0
0.628,7.61040449238653,0.0429850521600161,2,0
0.629,7.61068689658365,0.0429531105967412,2,0
0.63,7.61096626255975,0.0429215126739994,2,0
0.631,7.61124262300126,0.0428902546947641,2,0
0.632,7.61151601024298,0.0428593330017822,2,0
0.633,7.61178645627182,0.0428287439771477,2,0
0.634,7.61205399273055,0.0427984840418767,2,0
0.635,7.61231865092154,0.0427685496554901,2,0
0.636,7.61258046181037,0.0427389373155985,2,0
0.637,7.61283945602951,0.0427096435574926,2,0
0.638,7.61309566388184,0.0426806649537381,2,0
0.639,7.61334911534425,0.042651998113774,2,0
0.64,7.61359984007113,0.0426236396835169,2,0
0.641,7.61384786739782,0.0425955863449677,2,0
0.642,7.61409322634407,0.0425678348158238,2,0
0.643,7.61433594561741,0.0425403818490949,2,0
0.644,7.61457605361654,0.0425132242327231,2,0
0.645,7.61481357843463,0.0424863587892073,2,0
0.646,7.61504854786259,0.0424597823752313,2,0
0.647,7.61528098939239,0.0424334918812959,2,0
0.648,7.61551093022018,0.0424074842313551,2,0
0.649,7.61573839724955,0.0423817563824564,2,0
0.65,7.61596341709466,0.0423563053243846,2,0
0.651,7.61618601608331,0.0423311280793097,2,0
0.652,7.61640622026008,0.0423062217014383,2,0
0.653000000000001,7.61662405538935,0.0422815832766691,2,0
0.654,7.61683954695831,0.042257209922252,2,0
0.655,7.61705272017995,0.0422330987864506,2,0
0.656,7.61726359999601,0.0422092470482088,2,0
0.657000000000001,7.61747221107989,0.0421856519168203,2,0
0.658,7.61767857783955,0.0421623106316028,2,0
0.659,7.61788272442035,0.0421392204615742,2,0
0.66,7.61808467470791,0.0421163787051335,2,0
0.661000000000001,7.61828445233084,0.0420937826897448,2,0
0.662,7.61848208066358,0.0420714297716243,2,0
0.663,7.61867758282907,0.0420493173354312,2,0
0.664,7.6188709817015,0.0420274427939616,2,0
0.665000000000001,7.61906229990896,0.0420058035878457,2,0
0.666,7.61925155983611,0.0419843971852485,2,0
0.667,7.61943878362678,0.0419632210815737,2,0
0.668,7.61962399318657,0.0419422727991704,2,0
0.669000000000001,7.6198072101854,0.0419215498870431,2,0
0.67,7.61998845606007,0.0419010499205654,2,0
0.671,7.62016775201674,0.0418807705011958,2,0
0.672,7.62034511903345,0.0418607092561974,2,0
0.673000000000001,7.62052057786251,0.0418408638383602,2,0
0.674,7.62069414903301,0.0418212319257264,2,0
0.675,7.62086585285315,0.041801811221319,2,0
0.676,7.62103570941266,0.0417825994528724,2,0
0.677000000000001,7.62120373858514,0.0417635943725674,2,0
0.678000000000001,7.62136996003036,0.0417447937567676,2,0
0.679,7.62153439319661,0.0417261954057592,2,0
0.68,7.62169705732292,0.0417077971434942,2,0
0.681000000000001,7.62185797144137,0.0416895968173351,2,0
0.682000000000001,7.62201715437925,0.0416715922978037,2,0
0.683,7.62217462476133,0.0416537814783312,2,0
0.684,7.62233040101199,0.0416361622750125,2,0
0.685000000000001,7.62248450135738,0.0416187326263617,2,0
0.686000000000001,7.62263694382761,0.0416014904930715,2,0
0.687,7.62278774625876,0.0415844338577741,2,0
0.688,7.62293692629506,0.0415675607248055,2,0
0.689000000000001,7.6230845013909,0.0415508691199719,2,0
0.690000000000001,7.62323048881289,0.0415343570903186,2,0
0.691,7.62337490564189,0.0415180227039016,2,0
0.692,7.62351776877498,0.0415018640495616,2,0
0.693000000000001,7.62365909492747,0.0414858792367003,2,0
0.694000000000001,7.62379890063483,0.0414700663950592,2,0
0.695,7.62393720225463,0.041454423674501,2,0
0.696,7.62407401596847,0.0414389492447927,2,0
0.697000000000001,7.62420935778386,0.041423641295392,2,0
0.698000000000001,7.62434324353609,0.0414084980352347,2,0
0.699,7.62447568889009,0.0413935176925261,2,0
0.7,7.62460670934225,0.0413786985145328,2,0
0.701000000000001,7.62473632022227,0.0413640387673784,2,0.12
0.702000000000001,7.58111661513312,0.0418438194331987,2,0.12
0.703000000000001,7.53760190153864,0.0439151154901907,2,0.12
0.704,7.49432219332944,0.0469860010131838,2,0.12
0.705000000000001,7.45135889401728,0.0506778476088849,2,0.12
0.706000000000001,7.40876231589449,0.0547485351075468,2,0.12
0.707000000000001,7.36656289208699,0.0590433064292714,2,0.12
0.708,7.32477835206153,0.0634633147218237,2,0.12
0.709000000000001,7.28341831374581,0.0679454935519624,2,0.12
0.710000000000001,7.24248722228314,0.07244967385077,2,0.12
0.711000000000001,7.20198623063523,0.0769503387812997,2,0.12
0.712,7.16191440297006,0.0814313468762586,2,0.12
0.713000000000001,7.12226948463426,0.0858825548682748,2,0.12
0.714000000000001,7.08304839474173,0.0902976563231799,2,0.12
0.715000000000001,7.04424754123874,0.0946727983869844,2,0.12
0.716,7.00586302235595,0.0990056965253854,2,0.12
0.717000000000001,6.96789075535022,0.103295067978262,2,0.12
0.718000000000001,6.93032655871385,0.107540269191537,2,0.12
0.719000000000001,6.89316620460494,0.111741063794323,2,0.12
0.72,6.85640545222126,0.115897474124837,2,0.12
0.721000000000001,6.82004006898001,0.12000968622729,2,0.12
0.722000000000001,6.7840658438951,0.124077989069998,2,0.12
0.723000000000001,6.7484785959629,0.12810273566485,2,0.12
0.724,6.71327417935531,0.13208431820343,2,0.12
0.725000000000001,6.67844848657122,0.136023152163593,2,0.12
0.726000000000001,6.64399745028342,0.139919666156913,2,0.12
0.727000000000001,6.60991704435222,0.143774295450089,2,0.12
0.728000000000001,6.57620328430775,0.147587477837475,2,0.12
0.729000000000001,6.54285222749381,0.151359651018134,2,0.12
0.730000000000001,6.50985997299714,0.155091250935574,2,0.12
0.731000000000001,6.47722266144085,0.158782710733416,2,0.12
0.732000000000001,6.44493647469282,0.162434460105051,2,0.12
0.733000000000001,6.41299763552133,0.166046924895269,2,0.12
0.734000000000001,6.38140240721864,0.169620526862942,2,0.12
0.735000000000001,6.35014709320571,0.173155683546602,2,0.12
0.736000000000001,6.31922803662649,0.176652808195688,2,0.12
0.737000000000001,6.28864161993729,0.18011230974362,2,0.12
0.738000000000001,6.25838426449447,0.183534592807476,2,0.12
0.739000000000001,6.22845243014279,0.186920057704497,2,0.12
0.740000000000001,6.19884261480568,0.1902691004792,2,0.12
0.741000000000001,6.16955135407839,0.19358211293708,2,0.12
0.742000000000001,6.14057522082449,0.196859482682375,2,0.12
0.743000000000001,6.11191082477606,0.200101593158244,2,0.12
0.744000000000001,6.08355481213778,0.203308823688317,2,0.12
0.745000000000001,6.055503865195,0.206481549518961,2,0.12
0.746000000000001,6.0277547019259,0.209620141861826,2,0.12
0.747000000000001,6.00030407561766,0.212724967936413,2,0.12
0.748000000000001,5.9731487744867,0.21579639101248,2,0.12
0.749000000000001,5.94628562130302,0.218834770452195,2,0.12
0.750000000000001,5.91971147301847,0.221840461751951,2,0.12
0.751000000000001,5.89342322039906,0.224813816583814,2,0.12
0.752000000000001,5.86741778766117,0.227755182836578,2,0.12
0.753000000000001,5.84169213211174,0.23066490465641,2,0.12
0.754000000000001,5.81624324379221,0.233543322487073,2,0.12
0.755000000000001,5.7910681451264,0.236390773109742,2,0.12
0.756000000000001,5.76616389057214,0.239207589682385,2,0.12
0.757000000000001,5.74152756627657,0.241994101778735,2,0.12
0.758000000000001,5.71715628973531,0.244750635426849,2,0.12
0.759000000000001,5.69304720945512,0.247477513147245,2,0.12
0.760000000000001,5.6691975046203,0.250175053990636,2,0.12
0.761000000000001,5.64560438476267,0.252843573575259,2,0.12
0.762000000000001,5.62226508943504,0.255483384123802,2,0.12
0.763000000000001,5.59917688788826,0.258094794499933,2,0.12
0.764000000000001,5.57633707875172,0.260678110244437,2,0.12
0.765000000000001,5.55374298971724,0.263233633610968,2,0.12
0.766000000000001,5.53139197722645,0.265761663601407,2,0.12
0.767000000000001,5.5092814261615,0.268262496000853,2,0.12
0.768000000000001,5.48740874953901,0.270736423412225,2,0.12
0.769000000000001,5.46577138820747,0.273183735290499,2,0.12
0.770000000000001,5.44436681054777,0.275604717976575,2,0.12
0.771000000000001,5.42319251217699,0.27799965473078,2,0.12
0.772000000000001,5.40224601565542,0.280368825766009,2,0.12
0.773000000000001,5.38152487019667,0.28271250828051,2,0.12
0.774000000000001,5.36102665138088,0.285030976490319,2,0.12
0.775000000000001,5.34074896087116,0.287324501661343,2,0.12
0.776000000000001,5.32068942613288,0.289593352141096,2,0.12
0.777000000000001,5.30084570015613,0.2918377933901,2,0.12
0.778000000000001,5.28121546118109,0.294058088012945,2,0.12
0.779000000000001,5.26179641242642,0.296254495789009,2,0.12
0.780000000000001,5.24258628182047,0.298427273702858,2,0.12
0.781000000000001,5.22358282173549,0.300576675974312,2,0.12
0.782000000000001,5.20478380872465,0.302702954088187,2,0.12
0.783000000000001,5.18618704326186,0.304806356823725,2,0.12
0.784000000000001,5.16779034948445,0.306887130283694,2,0.12
0.785000000000001,5.14959157493856,0.308945517923192,2,0.12
0.786000000000001,5.13158859032736,0.31098176057812,2,0.12
0.787000000000001,5.11377928926183,0.312996096493373,2,0.12
0.788000000000001,5.09616158801439,0.314988761350706,2,0.12
0.789000000000001,5.07873342527503,0.316959988296311,2,0.12
0.790000000000001,5.06149276191019,0.3189100079681,2,0.12
0.791000000000001,5.04443758072413,0.320839048522686,2,0.12
0.792000000000001,5.02756588622295,0.322747335662077,2,0.12
0.793000000000001,5.01087570438111,0.324635092660089,2,0.12
0.794000000000001,4.99436508241041,0.326502540388462,2,0.12
0.795000000000001,4.97803208853159,0.328349897342711,2,0.12
0.796000000000001,4.96187481174826,0.330177379667682,2,0.12
0.797000000000001,4.94589136162332,0.331985201182849,2,0.12
0.798000000000001,4.93007986805775,0.333773573407324,2,0.12
0.799000000000001,4.91443848107187,0.335542705584612,2,0.12
0.800000000000001,4.89896537058881,0.337292804707089,2,0.12
0.801000000000001,4.88365872622044,0.339024075540221,2,0.12
0.802000000000001,4.86851675705553,0.340736720646523,2,0.12
0.803000000000001,4.8535376914502,0.34243094040926,2,0.12
0.804000000000001,4.83871977682068,0.344106933055888,2,0.12
0.805000000000001,4.82406127943818,0.345764894681252,2,0.12
0.806000000000001,4.80956048422611,0.347405019270529,2,0.12
0.807000000000001,4.79521569455937,0.349027498721921,2,0.12
0.808000000000001,4.78102523206585,0.35063252286911,2,0.12
0.809000000000001,4.76698743643008,0.352220279503471,2,0.12
0.810000000000001,4.75310066519892,0.35379095439604,2,0.12
0.811000000000001,4.73936329358945,0.355344731319252,2,0.12
0.812000000000001,4.7257737142988,0.356881792068441,2,0.12
0.813000000000001,4.71233033731618,0.358402316483114,2,0.12
0.814000000000001,4.69903158973673,0.359906482467989,2,0.12
0.815000000000001,4.68587591557761,0.36139446601381,2,0.12
0.816000000000001,4.67286177559584,0.362866441217944,2,0.12
0.817000000000001,4.65998764710829,0.364322580304742,2,0.12
0.818000000000001,4.64725202381344,0.365763053645698,2,0.12
0.819000000000001,4.63465341561523,0.367188029779376,2,0.12
0.820000000000001,4.62219034844863,0.368597675431134,2,0.12
0.821000000000001,4.60986136410725,0.369992155532631,2,0.12
0.822000000000001,4.59766502007265,0.371371633241121,2,0.12
0.823000000000001,4.58559988934561,0.372736269958546,2,0.12
0.824000000000001,4.57366456027918,0.374086225350418,2,0.12
0.825000000000001,4.56185763641345,0.375421657364503,2,0.12
0.826000000000001,4.55017773631225,0.376742722249299,2,0.12
0.827000000000001,4.53862349340143,0.378049574572318,2,0.12
0.828000000000001,4.52719355580903,0.379342367238171,2,0.12
0.829000000000001,4.51588658620708,0.380621251506457,2,0.12
0.830000000000001,4.50470126165514,0.381886377009465,2,0.12
0.831000000000001,4.49363627344551,0.383137891769673,2,0.12
0.832000000000001,4.48269032695011,0.384375942217077,2,0.12
0.833000000000001,4.47186214146899,0.385600673206316,2,0.12
0.834000000000001,4.46115045008053,0.386812228033622,2,0.12
0.835000000000001,4.45055399949314,0.38801074845359,2,0.12
0.836000000000001,4.44007154989867,0.389196374695758,2,0.12
0.837000000000001,4.42970187482736,0.390369245481017,2,0.12
0.838000000000001,4.4194437610043,0.391529498037842,2,0.12
0.839000000000001,4.40929600820748,0.392677268118349,2,0.12
0.840000000000001,4.3992574291274,0.393812690014172,2,0.12
0.841000000000001,4.38932684922811,0.394935896572186,2,0.12
0.842000000000001,4.37950310660981,0.396047019210039,2,0.12
0.843000000000001,4.36978505187289,0.397146187931537,2,0.12
0.844000000000001,4.36017154798347,0.39823353134185,2,0.12
0.845000000000001,4.35066147014033,0.399309176662562,2,0.12
0.846000000000001,4.34125370564335,0.400373249746553,2,0.12
0.847000000000001,4.33194715376327,0.401425875092726,2,0.12
0.848000000000001,4.32274072561296,0.402467175860574,2,0.12
0.849000000000001,4.31363334401997,0.403497273884588,2,0.12
0.850000000000001,4.30462394340052,0.404516289688515,2,0.12
0.851000000000001,4.29571146963481,0.405524342499457,2,0.12
0.852000000000001,4.28689487994371,0.406521550261822,2,0.12
0.853000000000001,4.27817314276674,0.407508029651121,2,0.12
0.854000000000001,4.26954523764137,0.408483896087624,2,0.12
0.855000000000001,4.26101015508362,0.409449263749863,2,0.12
0.856000000000001,4.25256689646996,0.410404245587987,2,0.12
0.857000000000001,4.24421447392046,0.411348953336984,2,0.12
0.858000000000001,4.23595191018324,0.412283497529747,2,0.12
0.859000000000001,4.22777823852005,0.413207987510014,2,0.12
0.860000000000001,4.21969250259325,0.414122531445157,2,0.12
0.861000000000001,4.21169375635386,0.415027236338837,2,0.12
0.862000000000001,4.20378106393088,0.415922208043527,2,0.12
0.863000000000001,4.19595349952181,0.416807551272896,2,0.12
0.864000000000001,4.1882101472843,0.417683369614058,2,0.12
0.865000000000001,4.18055010122903,0.418549765539695,2,0.12
0.866000000000001,4.17297246511367,0.419406840420047,2,0.12
0.867000000000001,4.16547635233804,0.42025469453477,2,0.12
0.868000000000001,4.15806088584038,0.421093427084668,2,0.12
0.869000000000001,4.15072519799471,0.421923136203304,2,0.12
0.870000000000001,4.14346843050934,0.422743918968481,2,0.12
0.871000000000001,4.13628973432643,0.423555871413595,2,0.12
0.872000000000001,4.12918826952265,0.424359088538878,2,0.12
0.873000000000001,4.12216320521093,0.42515366432251,2,0.12
0.874000000000001,4.1152137194432,0.425939691731613,2,0.12
0.875000000000001,4.10833899911427,0.426717262733133,2,0.12
0.876000000000001,4.10153823986665,0.427486468304595,2,0.12
0.877000000000001,4.0948106459965,0.428247398444752,2,0.12
0.878000000000001,4.08815543036044,0.429000142184113,2,0.12
0.879000000000001,4.08157181428354,0.429744787595359,2,0.12
0.880000000000001,4.07505902746815,0.43048142180365,2,0.12
0.881000000000001,4.06861630790383,0.431210130996816,2,0.12
0.882000000000001,4.06224290177815,0.431931000435444,2,0.12
0.883000000000001,4.05593806338848,0.432644114462853,2,0.12
0.884000000000001,4.04970105505481,0.433349556514959,2,0.12
0.885000000000001,4.04353114703337,0.434047409130043,2,0.12
0.886000000000001,4.03742761743128,0.434737753958403,2,0.12
0.887000000000001,4.03138975212209,0.435420671771911,2,0.12
0.888000000000001,4.0254168446622,0.43609624247346,2,0.12
0.889000000000001,4.01950819620823,0.436764545106316,2,0.12
0.890000000000001,4.01366311543527,0.437425657863365,2,0.12
0.891000000000001,4.00788091845592,0.438079658096261,2,0.12
0.892000000000001,4.00216092874037,0.438726622324476,2,0.12
0.893000000000001,3.99650247703717,0.439366626244256,2,0.12
0.894000000000001,3.99090490129496,0.439999744737475,2,0.12
0.895000000000001,3.98536754658501,0.440626051880395,2,0.12
0.896000000000001,3.97988976502456,0.441245620952337,2,0.12
0.897000000000001,3.97447091570108,0.441858524444253,2,0.12
0.898000000000001,3.9691103645972,0.442464834067205,2,0.12
0.899000000000001,3.96380748451661,0.443064620760761,2,0.12
0.900000000000001,3.95856165501059,0.443657954701289,2,0.12
0.901000000000001,3.95337226230552,0.444244905310172,2,0.12
0.902000000000001,3.94823869923096,0.444825541261929,2,0.12
0.903000000000001,3.94316036514868,0.445399930492249,2,0.12
0.904000000000001,3.93813666588238,0.445968140205944,2,0.12
0.905000000000001,3.93316701364813,0.446530236884804,2,0.12
0.906000000000001,3.92825082698564,0.447086286295386,2,0.12
0.907000000000001,3.92338753069019,0.447636353496698,2,0.12
0.908000000000001,3.91857655574537,0.448180502847819,2,0.12
0.909000000000001,3.91381733925647,0.448718798015428,2,0.12
0.910000000000001,3.90910932438464,0.449251301981247,2,0.12
0.911000000000001,3.90445196028174,0.449778077049419,2,0.12
0.912000000000001,3.89984470202587,0.450299184853791,2,0.12
0.913000000000001,3.89528701055762,0.450814686365128,2,0.12
0.914000000000001,3.89077835261701,0.451324641898247,2,0.12
0.915000000000001,3.88631820068111,0.451829111119072,2,0.12
0.916000000000001,3.88190603290228,0.452328153051618,2,0.12
0.917000000000001,3.87754133304712,0.452821826084894,2,0.12
0.918000000000001,3.87322359043611,0.453310187979736,2,0.12
0.919000000000001,3.86895229988382,0.453793295875566,2,0.12
0.920000000000001,3.8647269616398,0.454271206297075,2,0.12
0.921000000000001,3.86054708133015,0.45474397516084,2,0.12
0.922000000000001,3.85641216989963,0.455211657781862,2,0.12
0.923000000000001,3.85232174355445,0.455674308880042,2,0.12
0.924000000000001,3.84827532370569,0.456131982586582,2,0.12
0.925000000000001,3.84427243691328,0.456584732450317,2,0.12
0.926000000000001,3.84031261483063,0.457032611443982,2,0.12
0.927000000000001,3.83639539414979,0.45747567197041,2,0.12
0.928000000000001,3.83252031654727,0.45791396586866,2,0.12
0.929000000000001,3.82868692863045,0.45834754442009,2,0.12
0.930000000000001,3.82489478188444,0.458776458354347,2,0.12
0.931000000000001,3.82114343261971,0.45920075785531,2,0.12
0.932000000000001,3.81743244192009,0.45962049256696,2,0.12
0.933000000000001,3.81376137559147,0.460035711599184,2,0.12
0.934000000000001,3.81012980411097,0.460446463533528,2,0.12
0.935000000000001,3.8065373025767,0.460852796428876,2,0.12
0.936000000000001,3.80298345065803,0.461254757827076,2,0.12
0.937000000000001,3.79946783254645,0.461652394758499,2,0.12
0.938000000000001,3.79599003690684,0.462045753747545,2,0.12
0.939000000000001,3.79254965682945,0.462434880818087,2,0.12
0.940000000000001,3.78914628978218,0.462819821498851,2,0.12
0.941000000000001,3.78577953756358,0.463200620828748,2,0.12
0.942000000000001,3.78244900625619,0.463577323362142,2,0.12
0.943000000000001,3.77915430618048,0.463949973174061,2,0.12
0.944000000000001,3.77589505184926,0.464318613865358,2,0.12
0.945000000000001,3.77267086192258,0.464683288567809,2,0.12
0.946000000000001,3.76948135916307,0.465044039949159,2,0.12
0.947000000000001,3.76632617039187,0.465400910218119,2,0.12
0.948000000000001,3.76320492644491,0.465753941129298,2,0.12
0.949000000000001,3.76011726212975,0.466103173988093,2,0.12
0.950000000000001,3.75706281618284,0.466448649655522,2,0.12
0.951000000000001,3.75404123122726,0.466790408553001,2,0.12
0.952000000000001,3.75105215373088,0.467128490667077,2,0.12
0.953000000000001,3.74809523396502,0.467462935554103,2,0.12
0.954000000000001,3.74517012596354,0.467793782344873,2,0.12
0.955000000000001,3.74227648748234,0.46812106974919,2,0.12
0.956000000000001,3.73941397995931,0.468444836060406,2,0.12
0.957000000000001,3.73658226847474,0.468765119159895,2,0.12
0.958000000000001,3.73378102171214,0.469081956521487,2,0.12
0.959000000000001,3.73100991191944,0.469395385215853,2,0.12
0.960000000000001,3.72826861487066,0.469705441914845,2,0.12
0.961000000000001,3.72555680982799,0.470012162895782,2,0.12
0.962000000000001,3.72287417950425,0.470315584045695,2,0.12
0.963000000000001,3.72022041002575,0.470615740865532,2,0.12
0.964000000000001,3.71759519089561,0.470912668474302,2,0.12
0.965000000000001,3.71499821495737,0.471206401613193,2,0.12
0.966000000000001,3.71242917835912,0.471496974649632,2,0.12
0.967000000000001,3.70988778051789,0.471784421581306,2,0.12
0.968000000000001,3.70737372408451,0.472068776040141,2,0.12
0.969000000000001,3.70488671490883,0.472350071296238,2,0.12
0.970000000000001,3.70242646200527,0.472628340261764,2,0.12
0.971000000000001,3.69999267751881,0.472903615494803,2,0.12
0.972000000000001,3.69758507669127,0.473175929203165,2,0.12
0.973000000000001,3.69520337782804,0.473445313248158,2,0.12
0.974000000000001,3.69284730226509,0.473711799148308,2,0.12
0.975000000000001,3.69051657433637,0.473975418083057,2,0.12
0.976000000000001,3.68821092134155,0.474236200896401,2,0.12
0.977000000000001,3.68593007351415,0.474494178100508,2,0.12
0.978000000000001,3.68367376398991,0.47474937987928,2,0.12
0.979000000000001,3.68144172877564,0.475001836091888,2,0.12
0.980000000000001,3.67923370671828,0.475251576276269,2,0.12
0.981000000000001,3.67704943947438,0.475498629652577,2,0.12
0.982000000000001,3.67488867147983,0.475743025126601,2,0.12
0.983000000000001,3.67275114992,0.475984791293153,2,0.12
0.984000000000001,3.67063662470014,0.47622395643941,2,0.12
0.985000000000001,3.66854484841614,0.476460548548221,2,0.12
0.986000000000001,3.66647557632553,0.476694595301387,2,0.12
0.987000000000001,3.66442856631892,0.476926124082895,2,0.12
0.988000000000001,3.66240357889159,0.477155161982124,2,0.12
0.989000000000001,3.66040037711556,0.477381735797015,2,0.12
0.990000000000001,3.65841872661177,0.477605872037206,2,0.12
0.991000000000001,3.65645839552275,0.477827596927132,2,0.12
0.992000000000001,3.65451915448542,0.478046936409095,2,0.12
0.993000000000001,3.65260077660429,0.478263916146299,2,0.12
0.994000000000001,3.6507030374249,0.478478561525854,2,0.12
0.995000000000001,3.64882571490759,0.478690897661743,2,0.12
0.996000000000001,3.64696858940146,0.478900949397763,2,0.12
0.997000000000001,3.64513144361872,0.479108741310433,2,0.12
0.998000000000001,3.64331406260926,0.479314297711866,2,0.12
0.999000000000001,3.64151623373548,0.479517642652614,2,0.12
1,3.63973774664743,0.479718799924486,2,0.12
1.001,3.63797839325818,0.479917793063326,2,0
1.002,3.67998588928126,0.479620362654414,2,0
1.003,3.72190573862084,0.477729455054935,2,0
1.004,3.76360774078366,0.474837017295909,2,0
1.005,3.80501030766284,0.471321698649412,2,0
1.006,3.84606294435691,0.46742563993935,2,0
1.007,3.88673503709542,0.463303618677577,2,0
1.008,3.92700867771048,0.459054501928467,2,0
1.009,3.96687407149583,0.454741376119948,2,0
1.01,4.00632659843143,0.450404430100516,2,0
1.011,4.04536493256027,0.446069200273899,2,0
1.012,4.0839898385802,0.441751847463661,2,0
1.013,4.12220340185157,0.437462534085205,2,0
1.014,4.16000853578874,0.433207585514727,2,0
1.015,4.1974086667755,0.428990873344458,2,0
1.016,4.23440753269354,0.424814700645349,2,0
1.017,4.27100905416154,0.420680368514743,2,0
1.018,4.30721725230694,0.416588538646662,2,0
1.019,4.34303619631684,0.412539465356778,2,0
1.02,4.37846997004549,0.408533144058605,2,0
1.021,4.41352265081628,0.404569406268679,2,0
1.022,4.4481982960262,0.400647980390508,2,0
1.023,4.48250093474216,0.396768530597132,2,0
1.024,4.51643456249015,0.392930681697013,2,0
1.025,4.55000313808616,0.389134035029451,2,0
1.026,4.58321058177192,0.385378178619099,2,0
1.027,4.61606077418403,0.381662693656507,2,0
1.028,4.64855755585467,0.377987158627514,2,0
1.029,4.68070472705087,0.374351151938103,2,0
1.03,4.71250604782861,0.370754253576546,2,0
1.031,4.74396523822291,0.367196046159603,2,0
1.032,4.77508597852311,0.363676115584704,2,0
1.033,4.80587190960111,0.360194051430151,2,0
1.034,4.83632663327186,0.356749447194235,2,0
1.035,4.86645371267284,0.353341900431443,2,0
1.036,4.89625667265415,0.34997101282298,2,0
1.037,4.92573900017371,0.346636390205437,2,0
1.038,4.95490414469428,0.34333764257285,2,0
1.039,4.98375551858002,0.340074384061892,2,0
1.04,5.01229649749124,0.336846232926468,2,0
1.041,5.04053042077645,0.333652811505669,2,0
1.042,5.06846059186127,0.330493746187674,2,0
1.043,5.09609027863374,0.327368667371203,2,0
1.044,5.1234227138259,0.324277209425589,2,0
1.045,5.15046109539157,0.321219010650114,2,0
1.046,5.17720858688019,0.318193713233045,2,0
1.047,5.20366831780677,0.31520096321064,2,0
1.048,5.22984338401794,0.312240410426285,2,0
1.049,5.25573684805403,0.309311708489883,2,0
1.05,5.28135173950744,0.30641451473755,2,0
1.051,5.30669105537698,0.303548490191673,2,0
1.052,5.33175776041856,0.300713299521339,2,0
1.05299999999999,5.35655478749204,0.29790861100316,2,0
1.05399999999999,5.3810850379044,0.295134096482499,2,0
1.05499999999999,5.40535138174913,0.2923894313351,2,0
1.05599999999999,5.4293566582421,0.289674294429123,2,0
1.05699999999999,5.45310367605374,0.286988368087578,2,0
1.05799999999999,5.4765952136376,0.284331338051167,2,0
1.05899999999999,5.49983401955554,0.281702893441514,2,0
1.05999999999999,5.52282281279921,0.279102726724796,2,0
1.06099999999999,5.54556428310824,0.276530533675764,2,0
1.06199999999999,5.56806109128494,0.27398601334215,2,0
1.06299999999999,5.59031586950559,0.27146886800945,2,0
1.06399999999999,5.61233122162845,0.268978803166098,2,0
1.06499999999999,5.63410972349839,0.266515527469002,2,0
1.06599999999999,5.65565392324828,0.26407875270946,2,0
1.06699999999999,5.67696634159711,0.261668193779439,2,0
1.06799999999999,5.69804947214496,0.259283568638216,2,0
1.06899999999999,5.71890578166469,0.256924598279376,2,0
1.06999999999999,5.73953771039064,0.254591006698173,2,0
1.07099999999999,5.75994767230409,0.252282520859233,2,0
1.07199999999999,5.78013805541568,0.249998870664609,2,0
1.07299999999999,5.8001112220449,0.24773978892218,2,0
1.07399999999999,5.81986950909638,0.245505011314387,2,0
1.07499999999999,5.8394152283334,0.24329427636731,2,0
1.07599999999999,5.85875066664831,0.241107325420073,2,0
1.07699999999999,5.87787808633015,0.238943902594579,2,0
1.07799999999999,5.89679972532931,0.236803754765576,2,0
1.07899999999999,5.91551779751937,0.234686631531036,2,0
1.07999999999999,5.93403449295618,0.232592285182859,2,0
1.08099999999999,5.95235197813402,0.230520470677894,2,0
1.08199999999999,5.97047239623917,0.228470945609263,2,0
1.08299999999999,5.9883978674006,0.226443470178001,2,0
1.08399999999999,6.00613048893806,0.224437807165002,2,0
1.08499999999999,6.02367233560749,0.222453721903257,2,0
1.08599999999999,6.04102545984371,0.220490982250406,2,0
1.08699999999999,6.05819189200064,0.218549358561569,2,0
1.08799999999999,6.07517364058877,0.216628623662483,2,0
1.08899999999999,6.09197269251026,0.214728552822918,2,0
1.08999999999999,6.10859101329129,0.212848923730385,2,0
1.09099999999999,6.12503054731216,0.210989516464126,2,0
1.09199999999999,6.14129321803467,0.209150113469378,2,0
1.09299999999999,6.15738092822727,0.207330499531925,2,0
1.09399999999999,6.1732955601876,0.205530461752914,2,0
1.09499999999999,6.18903897596279,0.203749789523944,2,0
1.09599999999999,6.2046130175673,0.20198827450243,2,0
1.09699999999999,6.22001950719842,0.200245710587218,2,0
1.09799999999999,6.23526024744949,0.198521893894478,2,0
1.09899999999999,6.25033702152083,0.196816622733846,2,0
1.09999999999999,6.26525159342833,0.195129697584827,2,0
1.10099999999999,6.28000570820987,0.193460921073448,2,0
1.10199999999999,6.29460109212951,0.191810097949168,2,0
1.10299999999999,6.30903945287943,0.190177035062032,2,0
