Tiempo [Seg.],Velocidad angular [rad /seg],Corriente en armadura [A],Tensión [V],Torque
102.39999999999976,0.0,0.0,0,0.0
103.19999999999976,0.0,0.0,0,0.0
103.99999999999976,0.0,0.0,0,0.0
104.79999999999976,0.0,0.0,0,0.0
105.59999999999975,0.0,0.0,0,0.0
106.39999999999975,0.0,0.0,0,0.0
107.19999999999975,0.0,0.0,0,0.0
107.99999999999974,0.0,0.0,0,0.0
108.79999999999974,0.0,0.0,0,0.0
109.59999999999974,0.0,0.0,0,0.0
110.39999999999974,0.0,0.0,0,0.0
111.19999999999973,0.0,0.0,0,0.0
111.99999999999973,0.0,0.0,0,0.0
112.79999999999973,0.0,0.0,0,0.0
113.59999999999972,0.0,0.0,0,0.0
114.39999999999972,0.0,0.0,0,0.0
115.19999999999972,0.0,0.0,0,0.0
115.99999999999972,0.0,0.0,0,0.0
116.79999999999971,0.0,0.0,0,0.0
117.59999999999971,0.0,0.0,0,0.0
118.39999999999971,0.0,0.0,0,0.0
119.1999999999997,0.0,0.0,0,0.0
119.9999999999997,0.0,0.0,0,0.0
120.7999999999997,0.0,0.0,0,0.0
121.5999999999997,0.0,0.0,0,0.0
122.3999999999997,0.0,0.0,0,0.0
123.19999999999969,0.0,0.0,0,0.0
123.99999999999969,0.0,0.0,0,0.0
124.79999999999968,0.0,0.0,0,0.0
125.59999999999968,0.0,0.0,0,0.0
126.39999999999968,0.0,0.0,0,0.0
127.19999999999968,0.0,0.0,0,0.0
127.99999999999967,0.0,0.0,0,0.0
128.79999999999967,0.0,0.0,0,0.0
129.59999999999968,0.0,0.0,0,0.0
130.3999999999997,0.0,0.0,0,0.0
131.1999999999997,0.0,0.0,0,0.0
131.99999999999972,0.0,0.0,0,0.0
132.79999999999973,0.0,0.0,0,0.0
133.59999999999974,0.0,0.0,0,0.0
134.39999999999975,0.0,0.0,0,0.0
135.19999999999976,0.0,0.0,0,0.0
135.99999999999977,0.0,0.0,0,0.0
136.79999999999978,0.0,0.0,0,0.0
137.5999999999998,0.0,0.0,0,0.0
138.3999999999998,0.0,0.0,0,0.0
139.19999999999982,0.0,0.0,0,0.0
139.99999999999983,0.0,0.0,0,0.0
140.79999999999984,0.0,0.0,0,0.0
141.59999999999985,0.0,0.0,0,0.0
142.39999999999986,0.0,0.0,0,0.0
143.19999999999987,0.0,0.0,0,0.0
143.9999999999999,0.0,0.0,0,0.0
144.7999999999999,0.0,0.0,0,0.0
145.5999999999999,0.0,0.0,0,0.0
146.39999999999992,0.0,0.0,0,0.0
147.19999999999993,0.0,0.0,0,0.0
147.99999999999994,0.0,0.0,0,0.0
148.79999999999995,0.0,0.0,0,0.0
149.59999999999997,0.0,0.0,0,0.0
150.39999999999998,0.0,0.0,0,0.0
151.2,0.0,0.0,0,0.0
152.0,0.0,0.0,0,0.0
152.8,0.0,0.0,0,0.0
153.60000000000002,0.0,0.0,0,0.0
154.40000000000003,0.0,0.0,0,0.0
155.20000000000005,0.0,0.0,0,0.0
156.00000000000006,0.0,0.0,0,0.0
156.80000000000007,0.0,0.0,0,0.0
157.60000000000008,0.0,0.0,0,0.0
158.4000000000001,0.0,0.0,0,0.0
159.2000000000001,0.0,0.0,0,0.0
160.0000000000001,0.0,0.0,0,0.0
160.00100000000012,0.0,0.0,2,0.0
160.00200000000012,0.04299874611738222,0.5287201713669669,2,0.0
160.00300000000013,0.15618145917642523,0.7344743803966596,2,0.0
160.00400000000013,0.29606621448375303,0.8081730678229464,2,0.0
160.00500000000014,0.4448865875466336,0.8280081993173414,2,0.0
160.00600000000014,0.5954082859892844,0.826002359119433,2,0.0
160.00700000000015,0.7447100620335814,0.8152672565203872,2,0.0
160.00800000000015,0.8916363938699026,0.8011688078995952,2,0.0
160.00900000000016,1.0357541231455094,0.7859003521553799,2,0.0
160.01000000000016,1.1769251124677953,0.7703558376203785,2,0.0
160.01100000000017,1.3151312243035376,0.7548970773425294,2,0.0
160.01200000000017,1.450402650328476,0.7396680148131133,2,0.0
160.01300000000018,1.582788572736287,0.7247234452174603,2,0.0
160.01400000000018,1.7123451643413081,0.7100817377103628,2,0.0
160.01500000000019,1.8391306902824314,0.6957464285529131,2,0.0
160.0160000000002,1.963203518181972,0.6817150637949995,2,0.0
160.0170000000002,2.08462131925456,0.6679828194116422,2,0.0
160.0180000000002,2.203440756883576,0.6545439823235136,2,0.0
160.0190000000002,2.319717374526113,0.6413925552738671,2,0.0
160.0200000000002,2.4335055649319517,0.6285225028744857,2,0.0
160.0210000000002,2.544858572344891,0.6159278507110911,2,0.0
160.02200000000022,2.6538285078967196,0.6036027242977545,2,0.0
160.02300000000022,2.7604663700947407,0.5915413634285391,2,0.0
160.02400000000023,2.8648220670921023,0.5797381264861778,2,0.0
160.02500000000023,2.966944439391348,0.5681874906707463,2,0.0
160.02600000000024,3.0668812824347524,0.5568840505900423,2,0.0
160.02700000000024,3.164679368863844,0.5458225162110922,2,0.0
160.02800000000025,3.2603844703650715,0.5349977105814571,2,0.0
160.02900000000025,3.3540413790735597,0.5244045674870602,2,0.0
160.03000000000026,3.445693928529291,0.5140381291141626,2,0.0
160.03100000000026,3.5353850141890986,0.5038935437425436,2,0.0
160.03200000000027,3.6231566135014392,0.4939660634803359,2,0.0
160.03300000000027,3.70904980555227,0.4842510420441784,2,0.0
160.03400000000028,3.79310479029077,0.47474393258558184,2,0.0
160.03500000000028,3.875360907343737,0.46544028556328276,2,0.0
160.03600000000029,3.9558566544273837,0.45633574666091387,2,0.0
160.0370000000003,4.034629705365122,0.4474260547491503,2,0.0
160.0380000000003,4.111716927719753,0.4387070398914309,2,0.0
160.0390000000003,4.187154400048318,0.43017462139234486,2,0.0
160.0400000000003,4.260977428787673,0.4218248058877786,2,0.0
160.0410000000003,4.3332205647786965,0.41365368547593345,2,0.0
160.04200000000031,4.4039176194368626,0.40565743588833986,2,0.0
160.04300000000032,4.473101680576743,0.39783231470001423,2,0.0
